,player_id,name_common,year_id,age,team_id,G,Min,MPG,FT%
9418,radmavl01,Vladimir Radmanovic,2008,27,LAL,65,1483,22.8,80.0
9419,turiaro01,Ronny Turiaf,2008,25,LAL,78,1458,18.7,75.3
9420,vujacsa01,Sasha Vujacic,2008,23,LAL,72,1279,17.8,83.5
9421,bynuman01,Andrew Bynum,2008,20,LAL,35,1008,28.8,69.5
9422,gasolpa01,Pau Gasol,2008,27,LAL,27,918,34.0,78.9
9423,brownkw01,Kwame Brown,2008,25,LAL,23,509,22.1,40.6
9424,arizatr01,Trevor Ariza,2008,22,LAL,24,431,18.0,68.3
9425,mihmch01,Chris Mihm,2008,28,LAL,23,278,12.1,66.7
9426,mbengdj01,Didier Ilunga-Mbenga,2008,27,LAL,26,196,7.5,40.0
9427,crittja01,Javaris Crittenton,2008,20,LAL,22,171,7.8,67.9
9428,evansma01,Maurice Evans,2008,29,LAL,7,96,13.7,80.0
9429,karlco01,Coby Karl,2008,24,LAL,17,71,4.2,80.0
9430,cookbr01,Brian Cook,2008,27,LAL,6,70,11.7,100.0
9431,newblir01,Ira Newble,2008,33,LAL,6,31,5.2,0.0
9446,gayru01,Rudy Gay,2008,21,MEM,81,3000,37.0,78.5
9447,millemi01,Mike Miller,2008,27,MEM,70,2474,35.3,77.4
9448,navarju01,Juan Carlos Navarro,2008,27,MEM,82,2117,25.8,84.9
9449,lowryky01,Kyle Lowry,2008,21,MEM,82,2089,25.5,69.8
9450,warriha01,Hakim Warrick,2008,25,MEM,75,1754,23.4,70.4
9451,milicda01,Darko Milicic,2008,22,MEM,70,1663,23.8,55.4
9452,gasolpa01,Pau Gasol,2008,27,MEM,39,1433,36.7,81.9
9453,conlemi01,Mike Conley,2008,20,MEM,53,1381,26.1,73.2
9454,stoudda01,Damon Stoudamire,2008,34,MEM,29,624,21.5,80.8
9455,swiftst01,Stromile Swift,2008,28,MEM,35,549,15.7,64.2
9456,jacobca01,Casey Jacobsen,2008,26,MEM,53,547,10.3,76.5
9457,crittja01,Javaris Crittenton,2008,20,MEM,28,508,18.1,69.7
9458,collija04,Jason Collins,2008,29,MEM,31,488,15.7,52.6
9459,cardibr01,Brian Cardinal,2008,30,MEM,37,440,11.9,68.4
9460,brownan01,Andre Brown,2008,26,MEM,33,286,8.7,44.9
9461,brownkw01,Kwame Brown,2008,25,MEM,15,204,13.6,41.2
9462,jonesbo02,Bobby Jones,2008,24,MEM,9,137,15.2,90.0
9463,kinseta01,Tarence Kinsey,2008,23,MEM,11,96,8.7,83.3
9464,richaje01,Jeremy Richardson,2008,23,MEM,3,15,5.0,0.0
9465,davisri01,Ricky Davis,2008,28,MIA,82,2963,36.1,78.7
9466,wadedw01,Dwyane Wade,2008,26,MIA,51,1954,38.3,75.8
9467,willija02,Jason Williams,2008,32,MIA,67,1886,28.1,86.3
9468,hasleud01,Udonis Haslem,2008,27,MIA,49,1805,36.8,81.0
9469,blounma01,Mark Blount,2008,32,MIA,69,1542,22.3,63.8
9470,cookda02,Daequan Cook,2008,20,MIA,59,1441,24.4,82.5
9471,quinnch01,Chris Quinn,2008,24,MIA,60,1340,22.3,86.7
9472,wrighdo01,Dorell Wright,2008,22,MIA,44,1104,25.1,82.6
9473,onealsh01,Shaquille O'Neal,2008,35,MIA,33,945,28.6,49.4
9474,barroea01,Earl Barron,2008,26,MIA,46,889,19.3,70.1
9475,mariosh01,Shawn Marion,2008,29,MIA,16,602,37.6,69.0
9476,johnsal01,Alexander Johnson,2008,24,MIA,43,549,12.8,68.7
9477,anthojo01,Joel Anthony,2008,25,MIA,24,498,20.8,59.2
9478,mournal01,Alonzo Mourning,2008,37,MIA,25,389,15.6,59.2
9479,hardaan01,Anfernee Hardaway,2008,36,MIA,16,325,20.3,88.9
9480,powelka01,Kasib Powell,2008,26,MIA,11,304,27.6,66.7
9481,lasmest01,Stephane Lasme,2008,25,MIA,15,303,20.2,59.4
9482,banksma01,Marcus Banks,2008,26,MIA,12,259,21.6,78.9
9483,jackslu02,Luke Jackson,2008,26,MIA,14,228,16.3,69.6
9484,parkesm01,Smush Parker,2008,26,MIA,9,183,20.3,75.0
9485,ahearbl01,Blake Ahearn,2008,23,MIA,12,177,14.8,96.8
9486,jonesbo02,Bobby Jones,2008,24,MIA,6,143,23.8,61.5
9487,bogutan01,Andrew Bogut,2008,23,MIL,78,2720,34.9,58.7
9488,reddmi01,Michael Redd,2008,28,MIL,72,2702,37.5,82.0
9489,willima01,Mo Williams,2008,25,MIL,66,2410,36.5,85.6
9490,villach01,Charlie Villanueva,2008,23,MIL,76,1829,24.1,78.3
9491,masonde01,Desmond Mason,2008,30,MIL,59,1702,28.8,65.9
9492,jianlyi01,Yi Jianlian,2008,20,MIL,66,1647,25.0,84.1
9493,bellch01,Charlie Bell,2008,28,MIL,68,1628,23.9,80.5
9494,simmobo01,Bobby Simmons,2008,27,MIL,70,1521,21.7,75.7
9495,iveyro01,Royal Ivey,2008,26,MIL,75,1437,19.2,72.6
9496,ruffimi01,Michael Ruffin,2008,31,MIL,46,632,13.7,39.7
9497,gadzuda01,Dan Gadzuric,2008,29,MIL,51,534,10.5,52.4
9498,sessira01,Ramon Sessions,2008,21,MIL,17,450,26.5,78.0
9499,voskuja01,Jake Voskuhl,2008,30,MIL,44,386,8.8,82.8
9500,storeaw01,Awvee Storey,2008,30,MIL,26,259,10.0,48.3
9501,jeffeal01,Al Jefferson,2008,23,MIN,82,2919,35.6,72.1
9502,gomesry01,Ryan Gomes,2008,25,MIN,82,2434,29.7,83.0
9503,jaricma01,Marko Jaric,2008,29,MIN,75,2189,29.2,74.2
9504,mccanra01,Rashad McCants,2008,23,MIN,75,2020,26.9,74.8
9505,telfase01,Sebastian Telfair,2008,22,MIN,60,1933,32.2,74.3
9506,breweco01,Corey Brewer,2008,21,MIN,79,1803,22.8,80.0
9507,smithcr01,Craig Smith,2008,24,MIN,77,1547,20.1,66.5
9508,foyera01,Randy Foye,2008,24,MIN,39,1259,32.3,81.5
9509,walkean02,Antoine Walker,2008,31,MIN,46,892,19.4,53.0
9510,snydeki01,Kirk Snyder,2008,24,MIN,27,680,25.2,75.3
9511,richach01,Chris Richard,2008,23,MIN,52,556,10.7,59.3
9512,buckngr01,Greg Buckner,2008,31,MIN,31,520,16.8,86.4
9513,greenge01,Gerald Green,2008,22,MIN,29,358,12.3,82.9
9514,doleami01,Michael Doleac,2008,30,MIN,24,257,10.7,50.0
9515,ratlith01,Theo Ratliff,2008,34,MIN,10,214,21.4,68.0
9516,madsema01,Mark Madsen,2008,32,MIN,20,151,7.6,25.0
9517,jefferi01,Richard Jefferson,2008,27,NJN,82,3200,39.0,79.8
9518,cartevi01,Vince Carter,2008,31,NJN,76,2959,38.9,81.6
9519,kiddja01,Jason Kidd,2008,34,NJN,51,1895,37.2,82.0
9520,boonejo01,Josh Boone,2008,23,NJN,70,1773,25.3,45.6
9521,nachbbo01,Bostjan Nachbar,2008,27,NJN,75,1660,22.1,78.6
9522,willise01,Sean Williams,2008,21,NJN,73,1278,17.5,60.9
9523,wrighan01,Antoine Wright,2008,23,NJN,41,1056,25.8,70.7
9524,willima03,Marcus Williams,2008,22,NJN,53,854,16.1,78.7
9525,harride01,Devin Harris,2008,24,NJN,25,838,33.5,82.9
9526,krstine01,Nenad Krstic,2008,24,NJN,45,812,18.0,75.4
9527,allenma01,Malik Allen,2008,29,NJN,48,763,15.9,92.3
9528,collija04,Jason Collins,2008,29,NJN,43,684,15.9,38.9
9529,armstda01,Darrell Armstrong,2008,39,NJN,50,549,11.0,66.7
9530,diopde01,DeSagana Diop,2008,26,NJN,27,401,14.9,46.7
9531,hassetr01,Trenton Hassell,2008,28,NJN,26,310,11.9,75.0
9532,swiftst01,Stromile Swift,2008,28,NJN,21,295,14.0,75.0
9533,magloja01,Jamaal Magloire,2008,29,NJN,24,259,10.8,45.2
9534,gilled01,Eddie Gill,2008,29,NJN,13,149,11.5,100.0
9535,agerma01,Maurice Ager,2008,23,NJN,14,88,6.3,16.7
9536,thomabi01,Billy Thomas,2008,32,NJN,4,8,2.0,100.0
9537,paulch01,Chris Paul,2008,22,NOH,80,3006,37.6,85.1
9538,westda01,David West,2008,27,NOH,76,2870,37.8,85.0
9539,chandty01,Tyson Chandler,2008,25,NOH,79,2783,35.2,59.3
9540,stojape01,Peja Stojakovic,2008,30,NOH,77,2711,35.2,92.9
9541,petermo01,Morris Peterson,2008,30,NOH,76,1796,23.6,76.5
9542,pargoja01,Jannero Pargo,2008,28,NOH,80,1497,18.7,87.7
9543,jacksbo01,Bobby Jackson,2008,34,NOH,46,891,19.4,81.6
9544,butlera01,Rasual Butler,2008,28,NOH,51,875,17.2,83.9
9545,armsthi01,Hilton Armstrong,2008,23,NOH,65,732,11.3,62.9
9546,bowenry01,Ryan Bowen,2008,32,NOH,53,660,12.5,55.2
9547,wrighju01,Julian Wright,2008,20,NOH,57,640,11.2,63.5
9548,elyme01,Melvin Ely,2008,29,NOH,52,621,11.9,55.2
9549,wellsbo01,Bonzi Wells,2008,31,NOH,22,438,19.9,66.0
9550,jamesmi01,Mike James,2008,32,NOH,21,183,8.7,100.0
9551,vincima01,Marcus Vinicius,2008,23,NOH,13,69,5.3,45.5
9552,anderch01,Chris Andersen,2008,29,NOH,5,34,6.8,50.0
9565,crawfja01,Jamal Crawford,2008,27,NYK,80,3190,39.9,86.4
9566,leeda02,David Lee,2008,24,NYK,81,2356,29.1,81.9
9567,randoza01,Zach Randolph,2008,26,NYK,69,2244,32.5,77.2
9568,robinna01,Nate Robinson,2008,23,NYK,72,1883,26.2,78.6
9569,richaqu01,Quentin Richardson,2008,27,NYK,65,1841,28.3,68.2
9570,jonesfr01,Fred Jones,2008,28,NYK,70,1757,25.1,74.6
9571,curryed01,Eddy Curry,2008,25,NYK,59,1530,25.9,62.3
9572,jeffrja01,Jared Jeffries,2008,26,NYK,73,1325,18.2,52.7
9573,balkmre01,Renaldo Balkman,2008,23,NYK,65,952,14.6,43.2
9574,marbust01,Stephon Marbury,2008,30,NYK,24,805,33.5,71.6
9575,chandwi01,Wilson Chandler,2008,20,NYK,35,685,19.6,63.0
9576,collima01,Mardy Collins,2008,23,NYK,46,634,13.8,60.5
9577,rosema01,Malik Rose,2008,33,NYK,49,494,10.1,72.5
9578,morrira01,Randolph Morris,2008,22,NYK,18,181,10.1,48.3
9579,jamesje01,Jerome James,2008,32,NYK,2,5,2.5,100.0
9580,howardw01,Dwight Howard,2008,22,ORL,82,3088,37.7,59.0
9581,lewisra02,Rashard Lewis,2008,28,ORL,81,3076,38.0,83.8
9582,turkohe01,Hedo Turkoglu,2008,28,ORL,82,3026,36.9,82.9
9583,boganke01,Keith Bogans,2008,27,ORL,82,2198,26.8,73.6
9584,nelsoja01,Jameer Nelson,2008,25,ORL,69,1961,28.4,82.8
9585,evansma01,Maurice Evans,2008,29,ORL,68,1624,23.9,69.1
9586,doolike01,Keyon Dooling,2008,27,ORL,72,1334,18.5,84.5
9587,arroyca01,Carlos Arroyo,2008,28,ORL,62,1269,20.5,85.3
9588,foylead01,Adonal Foyle,2008,32,ORL,82,774,9.4,47.1
9589,cookbr01,Brian Cook,2008,27,ORL,45,559,12.4,88.2
9590,garripa01,Pat Garrity,2008,31,ORL,31,284,9.2,80.0
9591,redicjj01,JJ Redick,2008,23,ORL,34,276,8.1,79.4
9592,augusja01,James Augustine,2008,23,ORL,25,149,6.0,50.0
9593,arizatr01,Trevor Ariza,2008,22,ORL,11,115,10.5,53.3
9594,gortama01,Marcin Gortat,2008,23,ORL,6,41,6.8,66.7
9595,outlabo01,Bo Outlaw,2008,36,ORL,2,7,3.5,0.0
9609,iguodan01,Andre Iguodala,2008,24,PHI,82,3242,39.5,72.1
9610,millean02,Andre Miller,2008,31,PHI,82,3016,36.8,77.2
9611,dalemsa01,Samuel Dalembert,2008,26,PHI,82,2724,33.2,70.7
9612,greenwi01,Willie Green,2008,26,PHI,74,1970,26.6,75.7
9613,evansre01,Reggie Evans,2008,27,PHI,81,1879,23.2,46.7
9614,willilo02,Lou Williams,2008,21,PHI,80,1862,23.3,78.3
9615,youngth01,Thaddeus Young,2008,19,PHI,74,1554,21.0,73.8
9616,smithja02,Jason Smith,2008,21,PHI,76,1107,14.6,65.9
9617,carnero01,Rodney Carney,2008,23,PHI,70,1039,14.8,67.9
9618,korveky01,Kyle Korver,2008,26,PHI,25,657,26.3,91.2
9619,ollieke01,Kevin Ollie,2008,35,PHI,40,300,7.5,80.0
9620,boothca01,Calvin Booth,2008,31,PHI,31,204,6.6,60.0
9621,giricgo01,Gordan Giricek,2008,30,PHI,12,110,9.2,75.0
9622,amundlo01,Louis Amundson,2008,25,PHI,16,64,4.0,28.6
9623,randosh01,Shavlik Randolph,2008,24,PHI,9,27,3.0,0.0
9636,nashst01,Steve Nash,2008,33,PHO,81,2780,34.3,90.6
9637,stoudam01,Amar'e Stoudemire,2008,25,PHO,79,2677,33.9,80.5
9638,bellra01,Raja Bell,2008,31,PHO,75,2646,35.3,86.8
9639,barbole01,Leandro Barbosa,2008,25,PHO,82,2421,29.5,82.2
9640,diawbo01,Boris Diaw,2008,25,PHO,82,2308,28.1,74.4
9641,hillgr01,Grant Hill,2008,35,PHO,70,2222,31.7,86.7
9642,mariosh01,Shawn Marion,2008,29,PHO,47,1713,36.4,71.3
9643,skinnbr01,Brian Skinner,2008,31,PHO,66,844,12.8,52.4
9644,onealsh01,Shaquille O'Neal,2008,35,PHO,28,803,28.7,51.3
9645,giricgo01,Gordan Giricek,2008,30,PHO,22,442,20.1,94.1
9646,banksma01,Marcus Banks,2008,26,PHO,24,310,12.9,75.0
9647,strawdj01,D.J. Strawberry,2008,22,PHO,33,270,8.2,47.4
9648,marksse01,Sean Marks,2008,32,PHO,19,130,6.8,63.2
9649,piatker01,Eric Piatkowski,2008,37,PHO,16,113,7.1,100.0
9650,johnsli01,Linton Johnson,2008,27,PHO,6,53,8.8,0.0
9651,tuckeal02,Alando Tucker,2008,23,PHO,6,48,8.0,83.3
9664,roybr01,Brandon Roy,2008,23,POR,74,2792,37.7,75.3
9665,aldrila01,LaMarcus Aldridge,2008,22,POR,76,2649,34.9,76.2
9666,blakest01,Steve Blake,2008,27,POR,81,2424,29.9,76.6
9667,jackja01,Jarrett Jack,2008,24,POR,82,2229,27.2,86.7
9668,outlatr01,Travis Outlaw,2008,23,POR,82,2186,26.7,74.1
9669,webstma02,Martell Webster,2008,21,POR,75,2132,28.4,73.5
9670,przybjo01,Joel Przybilla,2008,28,POR,77,1819,23.6,68.0
9671,fryech01,Channing Frye,2008,24,POR,78,1342,17.2,78.0
9672,jonesja02,James Jones,2008,27,POR,58,1276,22.0,87.8
9673,rodrise01,Sergio Rodriguez,2008,21,POR,72,628,8.7,65.8
9674,lafrera01,Raef LaFrentz,2008,31,POR,39,291,7.5,57.9
9675,wafervo01,Von Wafer,2008,22,POR,8,64,8.0,50.0
9676,greenta01,Taurean Green,2008,21,POR,8,44,5.5,100.0
9677,mcrobjo01,Josh McRoberts,2008,20,POR,8,28,3.5,0.0
9678,salmojo01,John Salmons,2008,28,SAC,81,2517,31.1,82.3
9679,millebr01,Brad Miller,2008,31,SAC,72,2513,34.9,84.8
9680,mooremi01,Mikki Moore,2008,32,SAC,82,2385,29.1,73.6
9681,martike02,Kevin Martin,2008,24,SAC,61,2216,36.3,86.9
9682,artesro01,Metta World Peace,2008,28,SAC,57,2172,38.1,71.9
9683,garcifr01,Francisco Garcia,2008,26,SAC,79,2096,26.5,77.9
9684,udrihbe01,Beno Udrih,2008,25,SAC,65,2080,32.0,85.0
9685,hawessp01,Spencer Hawes,2008,19,SAC,71,931,13.1,65.5
9686,doubyqu01,Quincy Douby,2008,23,SAC,74,876,11.8,92.3
9687,bibbymi01,Mike Bibby,2008,29,SAC,15,473,31.5,74.2
9688,johnsan02,Anthony Johnson,2008,33,SAC,27,410,15.2,81.8
9689,willish02,Shelden Williams,2008,24,SAC,28,362,12.9,66.7
9690,thomake01,Kenny Thomas,2008,30,SAC,23,281,12.2,0.0
9691,jonesda02,Dahntay Jones,2008,27,SAC,25,206,8.2,66.7
9692,williju01,Justin Williams,2008,23,SAC,22,117,5.3,31.8
9693,watkida01,Darryl Watkins,2008,23,SAC,9,71,7.9,40.0
9694,greenor01,Orien Greene,2008,25,SAC,7,61,8.7,0.0
9695,abdursh01,Shareef Abdur-Rahim,2008,31,SAC,6,51,8.5,100.0
9696,wrighlo02,Lorenzen Wright,2008,32,SAC,5,13,2.6,0.0
9697,duncati01,Tim Duncan,2008,31,SAS,78,2651,34.0,73.0
9698,bowenbr01,Bruce Bowen,2008,36,SAS,81,2448,30.2,65.2
9699,parketo01,Tony Parker,2008,25,SAS,69,2312,33.5,71.5
9700,ginobma01,Manu Ginobili,2008,30,SAS,74,2299,31.1,86.0
9701,finlemi01,Michael Finley,2008,34,SAS,82,2204,26.9,80.0
9702,obertfa01,Fabricio Oberto,2008,32,SAS,82,1644,20.0,60.7
9703,udokaim01,Ime Udoka,2008,30,SAS,73,1316,18.0,75.9
9704,vaughja01,Jacque Vaughn,2008,32,SAS,74,1139,15.4,76.3
9705,bonnema01,Matt Bonner,2008,27,SAS,68,853,12.5,86.4
9706,horryro01,Robert Horry,2008,37,SAS,45,583,13.0,64.3
9707,barrybr01,Brent Barry,2008,36,SAS,31,554,17.9,95.0
9708,elsonfr01,Francisco Elson,2008,31,SAS,41,534,13.0,83.3
9709,thomaku01,Kurt Thomas,2008,35,SAS,28,524,18.7,58.3
9710,stoudda01,Damon Stoudamire,2008,34,SAS,31,413,13.3,75.0
9711,washida01,Darius Washington,2008,22,SAS,18,146,8.1,53.8
9712,richaje01,Jeremy Richardson,2008,23,SAS,5,29,5.8,100.0
9713,johnsde03,DerMarr Johnson,2008,27,SAS,5,28,5.6,0.0
9714,mahinia01,Ian Mahinmi,2008,21,SAS,6,23,3.8,100.0
9715,jonesbo02,Bobby Jones,2008,24,SAS,3,20,6.7,0.0
9716,langfke01,Keith Langford,2008,24,SAS,2,10,5.0,0.0
9717,willima04,Marcus Williams,2008,21,SAS,1,2,2.0,0.0
9731,duranke01,Kevin Durant,2008,19,SEA,80,2768,34.6,87.3
9732,watsoea01,Earl Watson,2008,28,SEA,78,2269,29.1,76.6
9733,greenje02,Jeff Green,2008,21,SEA,80,2253,28.2,74.4
9734,collini01,Nick Collison,2008,27,SEA,78,2223,28.5,73.7
9735,wilkida02,Damien Wilkins,2008,28,SEA,76,1843,24.3,73.6
9736,wilcoch01,Chris Wilcox,2008,25,SEA,62,1739,28.0,64.5
9737,petrojo01,Johan Petro,2008,22,SEA,72,1310,18.2,73.6
9738,ridnolu01,Luke Ridnour,2008,26,SEA,61,1223,20.0,85.7
9739,szczewa02,Wally Szczerbiak,2008,30,SEA,50,1180,23.6,84.3
9740,thomaku01,Kurt Thomas,2008,35,SEA,42,1060,25.2,69.6
9741,westde01,Delonte West,2008,24,SEA,35,727,20.8,66.7
9742,gelabmi01,Mickael Gelabale,2008,24,SEA,39,465,11.9,77.8
9743,elsonfr01,Francisco Elson,2008,31,SEA,22,279,12.7,46.2
9744,marshdo01,Donyell Marshall,2008,34,SEA,15,184,12.3,92.3
9745,swiftro01,Robert Swift,2008,22,SEA,8,98,12.3,100.0
9746,griffad01,Adrian Griffin,2008,33,SEA,13,85,6.5,100.0
9747,senesa01,Mouhamed Sene,2008,21,SEA,13,62,4.8,47.1
9748,wilksmi01,Mike Wilks,2008,28,SEA,3,22,7.3,100.0
9749,duprero01,Ronald Dupree,2008,27,SEA,4,18,4.5,100.0
9750,newblir01,Ira Newble,2008,33,SEA,2,17,8.5,0.0
9751,gilled01,Eddie Gill,2008,29,SEA,1,5,5.0,0.0
9752,parkean01,Anthony Parker,2008,32,TOR,82,2634,32.1,81.6
9753,caldejo01,Jose Calderon,2008,26,TOR,82,2484,30.3,90.8
9754,boshch01,Chris Bosh,2008,23,TOR,67,2425,36.2,84.4
9755,moonja01,Jamario Moon,2008,27,TOR,78,2166,27.8,74.1
9756,delfica01,Carlos Delfino,2008,25,TOR,82,1928,23.5,74.4
9757,bargnan01,Andrea Bargnani,2008,22,TOR,78,1861,23.9,84.0
9758,kaponja01,Jason Kapono,2008,26,TOR,81,1530,18.9,86.0
9759,nestera01,Rasho Nesterovic,2008,31,TOR,71,1486,20.9,75.5
9760,fordtj01,T.J. Ford,2008,24,TOR,51,1199,23.5,88.0
9761,humphkr01,Kris Humphries,2008,22,TOR,70,925,13.2,60.5
9762,dixonju01,Juan Dixon,2008,29,TOR,36,424,11.8,94.7
9763,grahajo01,Joey Graham,2008,25,TOR,38,331,8.7,84.4
9764,martida01,Darrick Martin,2008,36,TOR,17,141,8.3,83.3
9765,brezepr01,Primoz Brezec,2008,28,TOR,13,110,8.5,66.7
9766,bastoma01,Maceo Baston,2008,32,TOR,15,103,6.9,70.0
9767,garbajo01,Jorge Garbajosa,2008,30,TOR,7,74,10.6,0.0
9768,johnsli01,Linton Johnson,2008,27,TOR,2,10,5.0,100.0
9781,willide01,Deron Williams,2008,23,UTA,82,3059,37.3,80.3
9782,boozeca01,Carlos Boozer,2008,26,UTA,81,2827,34.9,73.8
9783,okurme01,Mehmet Okur,2008,28,UTA,72,2390,33.2,80.4
9784,kirilan01,Andrei Kirilenko,2008,26,UTA,72,2217,30.8,77.0
9785,brewero02,Ronnie Brewer,2008,22,UTA,76,2088,27.5,75.9
9786,millspa01,Paul Millsap,2008,22,UTA,82,1702,20.8,67.7
9787,harprma01,Matt Harpring,2008,31,UTA,76,1374,18.1,71.2
9788,korveky01,Kyle Korver,2008,26,UTA,50,1075,21.5,91.7
9789,collija03,Jarron Collins,2008,29,UTA,70,702,10.0,62.2
9790,milescj01,CJ Miles,2008,20,UTA,60,689,11.5,78.8
9791,hartja01,Jason Hart,2008,29,UTA,57,606,10.6,84.4
9792,pricero01,Ronnie Price,2008,24,UTA,61,588,9.6,68.4
9793,giricgo01,Gordan Giricek,2008,30,UTA,22,279,12.7,100.0
9794,fesenky01,Kyrylo Fesenko,2008,21,UTA,9,70,7.8,50.0
9795,almonmo01,Morris Almond,2008,22,UTA,9,39,4.3,66.7
9808,jamisan01,Antawn Jamison,2008,31,WAS,79,3061,38.7,76.0
9809,stevede01,DeShawn Stevenson,2008,26,WAS,82,2564,31.3,79.7
9810,butleca01,Caron Butler,2008,27,WAS,58,2314,39.9,90.1
9811,haywobr01,Brendan Haywood,2008,28,WAS,80,2228,27.9,73.5
9812,daniean01,Antonio Daniels,2008,32,WAS,71,2161,30.4,77.6
9813,masonro01,Roger Mason Jr.,2008,27,WAS,80,1708,21.4,87.3
9814,blatcan01,Andray Blatche,2008,21,WAS,82,1675,20.4,69.5
9815,songada01,Darius Songaila,2008,29,WAS,80,1554,19.4,91.8
9816,youngni01,Nick Young,2008,22,WAS,75,1158,15.4,81.5
9817,mcguido01,Dominic McGuire,2008,22,WAS,70,695,9.9,43.8
9818,arenagi01,Gilbert Arenas,2008,26,WAS,13,425,32.7,77.1
9819,pecheol01,Oleksiy Pecherov,2008,22,WAS,35,320,9.1,64.5
9820,wilksmi01,Mike Wilks,2008,28,WAS,4,44,11.0,0.0
9833,smithjo03,Josh Smith,2007,21,ATL,72,2647,36.8,69.3
9834,johnsjo02,Joe Johnson,2007,25,ATL,57,2359,41.4,74.8
9835,willima02,Marvin Williams,2007,20,ATL,64,2179,34.0,81.5
9836,pachuza01,Zaza Pachulia,2007,22,ATL,72,2026,28.1,78.6
9837,childjo01,Josh Childress,2007,23,ATL,55,2024,36.8,79.5
9838,willish02,Shelden Williams,2007,23,ATL,81,1514,18.7,76.4
9839,luety01,Tyronn Lue,2007,29,ATL,56,1488,26.6,88.3
9840,claxtsp01,Speedy Claxton,2007,28,ATL,42,1054,25.1,55.0
9841,wrighlo02,Lorenzen Wright,2007,31,ATL,67,1035,15.4,28.1
9842,stoudsa01,Salim Stoudamire,2007,24,ATL,61,1034,17.0,89.7
9843,johnsan02,Anthony Johnson,2007,32,ATL,27,739,27.4,78.1
9844,jonesso01,Solomon Jones,2007,22,ATL,58,666,11.5,78.7
9845,iveyro01,Royal Ivey,2007,25,ATL,53,539,10.2,68.6
9846,bozemce01,Cedric Bozeman,2007,23,ATL,23,199,8.7,33.3
9847,freijma01,Matt Freije,2007,25,ATL,19,147,7.7,83.3
9848,batises01,Esteban Batista,2007,23,ATL,13,81,6.2,57.1
9849,medvest01,Stanislav Medvedenko,2007,27,ATL,14,81,5.8,85.0
9850,thompdi01,Dijon Thompson,2007,23,ATL,6,50,8.3,83.3
9851,richaje01,Jeremy Richardson,2007,22,ATL,5,19,3.8,0.0
9852,jeffeal01,Al Jefferson,2007,22,BOS,69,2319,33.6,68.1
9853,gomesry01,Ryan Gomes,2007,24,BOS,73,2275,31.2,81.1
9854,westde01,Delonte West,2007,23,BOS,69,2219,32.2,85.3
9855,rondora01,Rajon Rondo,2007,20,BOS,78,1831,23.5,64.7
9856,greenge01,Gerald Green,2007,21,BOS,81,1780,22.0,80.5
9857,piercpa01,Paul Pierce,2007,29,BOS,47,1740,37.0,79.6
9858,telfase01,Sebastian Telfair,2007,21,BOS,78,1578,20.2,81.8
9859,perkike01,Kendrick Perkins,2007,22,BOS,72,1576,21.9,60.0
9860,scalabr01,Brian Scalabrine,2007,28,BOS,54,1027,19.0,78.3
9861,szczewa02,Wally Szczerbiak,2007,29,BOS,32,900,28.1,89.7
9862,allento01,Tony Allen,2007,25,BOS,33,805,24.4,78.4
9863,powele01,Leon Powe,2007,23,BOS,63,720,11.4,73.6
9864,rayal01,Allan Ray,2007,22,BOS,47,710,15.1,76.4
9865,olowomi01,Michael Olowokandi,2007,31,BOS,24,234,9.8,66.7
9866,pinknke01,Kevinn Pinkney,2007,23,BOS,6,100,16.7,66.7
9867,ratlith01,Theo Ratliff,2007,33,BOS,2,44,22.0,75.0
9868,feltora01,Raymond Felton,2007,22,CHA,78,2832,36.3,79.7
9869,wallage01,Gerald Wallace,2007,24,CHA,72,2640,36.7,69.1
9870,okafoem01,Emeka Okafor,2007,24,CHA,67,2329,34.8,59.3
9871,morriad01,Adam Morrison,2007,22,CHA,78,2326,29.8,71.0
9872,carroma01,Matt Carroll,2007,26,CHA,72,1878,26.1,90.4
9873,knighbr01,Brevin Knight,2007,31,CHA,45,1273,28.3,80.5
9874,anderde01,Derek Anderson,2007,32,CHA,50,1190,23.8,87.7
9875,voskuja01,Jake Voskuhl,2007,29,CHA,73,1043,14.3,68.1
9876,herrmwa01,Walter Herrmann,2007,27,CHA,48,936,19.5,77.4
9877,brezepr01,Primoz Brezec,2007,27,CHA,58,838,14.4,63.2
9878,mayse01,Sean May,2007,22,CHA,35,838,23.9,76.8
9879,mcinnje01,Jeff McInnis,2007,32,CHA,38,702,18.5,68.8
9880,anderal01,Alan Anderson,2007,24,CHA,17,256,15.1,82.6
9881,elyme01,Melvin Ely,2007,28,CHA,24,244,10.2,68.6
9882,robinbe01,Bernard Robinson,2007,26,CHA,21,241,11.5,86.4
9883,harriot01,Othella Harrington,2007,33,CHA,26,220,8.5,77.3
9884,holliry01,Ryan Hollins,2007,22,CHA,27,185,6.9,60.0
9885,willier01,Eric Williams,2007,34,CHA,5,33,6.6,57.1
9886,denglu01,Luol Deng,2007,21,CHI,82,3071,37.5,77.7
9887,hinriki01,Kirk Hinrich,2007,26,CHI,80,2839,35.5,83.5
9888,gordobe01,Ben Gordon,2007,23,CHI,82,2704,33.0,86.4
9889,wallabe01,Ben Wallace,2007,32,CHI,77,2697,35.0,40.8
9890,duhonch01,Chris Duhon,2007,24,CHI,78,1906,24.4,75.2
9891,brownpj01,P.J. Brown,2007,37,CHI,72,1456,20.2,78.7
